loan_amnt,term,int_rate,annual_inc,dti,fico_avg,emp_length,revol_util,delinq_2yrs,open_acc,pub_rec,PD,LGD,EAD,Expected_Loss,grade,vintage_year,actual_default
10000,60,12.59,75000,18.9,722,10,35.1,0,16,0,0.24293334,0.45,10000,1093.200029,C,2015,1
16650,36,15.41,52000,20.93,682,10,90.3,0,7,0,0.210716248,0.45,16650,1578.791492,D,2015,0
7000,36,11.99,50000,14.28,682,4,98.7,0,5,0,0.129615058,0.45,7000,408.2874315,C,2015,0
8000,36,9.17,45000,13.22,682,0,45.9,2,8,0,0.112402338,0.45,8000,404.6484174,B,2015,0
5000,36,9.99,25000,28.37,702,4,36.3,0,16,0,0.145868065,0.45,5000,328.2031455,B,2015,0
18000,36,8.18,48000,13.13,677,7,79.3,0,4,0,0.088574457,0.45,18000,717.4531007,B,2015,0
1000,36,13.18,32000,29.93,662,2,77.9,0,13,1,0.238475571,0.45,1000,107.3140071,C,2015,0
2500,36,12.59,12500,16.33,712,6,53.9,0,7,0,0.131170126,0.45,2500,147.5663918,C,2015,0
10500,36,9.8,65000,21.49,667,0,83.9,1,29,0,0.17275209,0.45,10500,816.2536257,B,2015,0
28000,36,6.89,130000,5.2,697,0,48.6,0,7,0,0.066890348,0.45,28000,842.8183902,A,2015,0
17075,60,16.99,134662,24.74,672,10,39,1,23,1,0.496322387,0.45,17075,3813.617142,D,2015,0
24800,36,6.24,113000,22.94,747,9,32.4,0,15,0,0.060445038,0.45,24800,674.5666211,A,2015,0
10000,36,9.76,51000,37.6,702,3,79.7,0,14,0,0.145901498,0.45,10000,656.5567407,B,2015,0
14400,36,12.59,61000,14.89,677,10,56.4,0,19,0,0.178056735,0.45,14400,1153.807642,C,2015,0
18000,36,15.41,45000,27.01,667,1,28.5,0,23,1,0.34387201,0.45,18000,2785.363285,D,2015,0
30000,36,9.76,95000,3.47,727,8,30.7,0,8,0,0.075360965,0.45,30000,1017.373033,B,2015,0
5000,36,12.59,24000,34.85,697,10,41.5,0,10,0,0.194185001,0.45,5000,436.9162524,C,2015,0
24000,36,11.48,80000,34.98,707,9,48.9,0,31,0,0.204070368,0.45,24000,2203.95997,B,2015,0
13000,36,5.32,100000,20.8,712,10,42.5,1,10,0,0.059706458,0.45,13000,349.282777,A,2015,0
27875,36,13.67,88000,16.71,672,1,24,2,22,0,0.253505516,0.45,27875,3179.909812,C,2015,1
19000,36,5.32,108000,18.18,692,2,45.9,0,21,0,0.08103443,0.45,19000,692.8443723,A,2015,0
3750,36,15.41,40000,15.54,672,5,51.6,0,7,0,0.226614538,0.45,3750,382.4120328,D,2015,0
6000,36,11.22,115000,35.94,692,0,93.9,0,19,0,0.177078993,0.45,6000,478.113282,B,2015,0
28000,60,13.67,70000,26.5,682,9,25.8,0,9,1,0.367690773,0.45,28000,4632.903743,C,2015,1
2800,36,11.99,30000,34.05,667,2,29.5,0,17,1,0.249427989,0.45,2800,314.2792665,C,2015,0
4000,36,11.22,30000,8.52,667,10,52.9,0,8,1,0.131785444,0.45,4000,237.2137986,B,2015,0
5500,36,13.67,21000,11.26,662,0,68,0,7,0,0.193990246,0.45,5500,480.1258585,C,2015,0
10000,36,11.99,36000,28.2,662,10,41.8,0,15,0,0.218869716,0.45,10000,984.9137234,C,2015,1
2000,36,14.48,33000,17.42,692,9,76,0,5,0,0.168298693,0.45,2000,151.4688241,C,2015,0
3000,36,13.18,43000,17.81,672,5,65.4,0,8,0,0.18146183,0.45,3000,244.9734703,C,2015,0
12000,36,10.64,73000,8.75,677,5,67.3,2,7,0,0.115667622,0.45,12000,624.6051573,B,2015,0
20000,36,6.89,60000,21.18,797,2,25.2,0,12,0,0.047035286,0.45,20000,423.3175742,A,2015,0
35000,60,9.8,250000,10.97,687,10,86,1,14,0,0.173628552,0.45,35000,2734.649694,B,2015,0
35000,36,9.17,112000,26.56,717,10,81.7,0,12,0,0.099539558,0.45,35000,1567.748035,B,2015,0
19025,60,22.99,55000,34.21,677,10,63,0,23,1,0.70980011,0.45,19025,6076.776189,F,2015,1
5000,36,7.91,53000,11.5,707,10,36.1,0,15,0,0.078929044,0.45,5000,177.5903499,A,2015,0
2500,36,8.38,33000,24.33,737,6,18.7,0,13,1,0.087337884,0.45,2500,98.25511973,B,2015,0
10000,36,13.99,67000,15.74,737,10,72,0,8,0,0.11938614,0.45,10000,537.2376314,C,2015,1
5000,36,12.88,60000,30.24,687,7,44.9,2,10,0,0.199504587,0.45,5000,448.88532,C,2015,0
11350,36,7.89,75000,6.72,777,1,19.8,0,7,0,0.045014453,0.45,11350,229.911318,A,2015,0
15000,60,14.33,55000,30.08,697,3,38.9,0,15,0,0.390084049,0.45,15000,2633.067329,C,2015,0
21000,60,10.78,89000,21.88,717,10,55.2,0,15,0,0.211305136,0.45,21000,1996.833533,B,2015,0
10400,36,7.91,55000,12.96,712,3,32.9,0,8,0,0.078170208,0.45,10400,365.8365751,A,2015,0
12000,36,9.99,38000,22.02,687,6,53.3,0,14,2,0.137679762,0.45,12000,743.4707124,B,2015,0
7500,36,7.89,55000,10.06,727,0,59.1,0,10,0,0.065338383,0.45,7500,220.5170421,A,2015,0
5000,36,6.24,31000,23.72,707,4,66.4,0,13,0,0.076283617,0.45,5000,171.6381392,A,2015,0
10000,36,7.26,60000,5.04,692,1,50.6,0,7,0,0.070606715,0.45,10000,317.7302184,A,2015,0
20000,36,6.89,150000,34.69,707,10,39.8,0,12,0,0.094664052,0.45,20000,851.9764717,A,2015,0
10000,36,9.76,66300,27.55,662,10,82.8,1,9,0,0.144948716,0.45,10000,652.2692235,B,2015,0
28000,36,13.18,100000,14.18,677,3,77.5,0,15,0,0.18475655,0.45,28000,2327.932531,C,2015,1
24000,36,9.99,78000,17.95,667,1,60.3,0,21,0,0.165698666,0.45,24000,1789.545592,B,2015,0
24000,60,11.99,77000,22.32,692,10,40.6,0,15,0,0.288973658,0.45,24000,3120.915505,C,2015,1
20000,60,14.48,66000,36.36,687,3,100.2,0,7,0,0.379948645,0.45,20000,3419.537805,C,2015,0
20000,36,6.89,160000,8.45,697,10,72.3,0,10,0,0.060216604,0.45,20000,541.9494403,A,2015,0
6000,36,9.17,69480,22.68,707,10,63.7,0,11,0,0.09703214,0.45,6000,261.9867772,B,2015,0
12000,60,7.89,78000,12.25,822,3,26.5,0,20,0,0.07607153,0.45,12000,410.7862614,A,2015,0
16000,36,9.76,250000,15.58,682,6,63.5,0,13,0,0.107149589,0.45,16000,771.4770438,B,2015,0
12000,36,13.99,52200,8.92,677,8,58,0,11,0,0.176759051,0.45,12000,954.4988776,C,2015,0
24000,36,8.38,115000,11.07,667,0,60.4,0,11,0,0.110071596,0.45,24000,1188.773232,B,2015,0
8000,36,11.49,30000,22.16,702,4,37.3,0,6,0,0.141749871,0.45,8000,510.2995353,B,2015,1
15000,36,13.67,55600,31.51,727,10,18.7,0,13,0,0.187753497,0.45,15000,1267.336106,C,2015,0
12000,36,10.64,36000,17.45,712,7,37.6,0,7,0,0.111398915,0.45,12000,601.5541422,B,2015,0
20000,60,8.49,75000,17.39,817,6,13.9,0,13,0,0.087491706,0.45,20000,787.4253533,B,2015,0
35000,60,18.49,275000,6.85,662,3,55,0,13,2,0.450747083,0.45,35000,7099.266559,E,2015,0
12000,36,11.99,65000,22.18,672,0,69.5,1,8,1,0.177613684,0.45,12000,959.1138914,C,2015,0
11900,36,5.32,109000,9.88,727,10,49.1,0,15,0,0.046155172,0.45,11900,247.160944,A,2015,0
2000,36,15.41,66000,22.71,672,10,50.6,1,9,0,0.241124013,0.45,2000,217.0116113,D,2015,0
12050,36,16.99,33500,27.95,667,6,42.9,0,20,1,0.363899173,0.45,12050,1973.243266,D,2015,0
8000,36,15.77,86300,33.18,702,5,54,0,25,0,0.287246079,0.45,8000,1034.085885,D,2015,0
15200,36,7.91,38000,30.8,767,6,31.4,0,10,0,0.071995376,0.45,15200,492.4483746,A,2015,0
10000,60,13.67,90000,10.96,687,2,46.4,1,8,0,0.284042121,0.45,10000,1278.189543,C,2015,0
8000,36,12.59,80000,7.35,672,4,23.7,0,9,1,0.161631923,0.45,8000,581.8749241,C,2015,0
25600,60,9.17,84000,12.39,732,0,39.1,0,8,0,0.149340492,0.45,25600,1720.402466,B,2015,0
16000,36,7.26,82342,19.45,747,8,20.4,0,10,0,0.062823287,0.45,16000,452.3276639,A,2015,0
29400,60,19.99,70000,37.79,702,8,87.5,0,15,0,0.563049159,0.45,29400,7449.14037,E,2015,0
8000,36,6.89,100000,5.31,712,8,28.6,0,16,2,0.062254941,0.45,8000,224.1177868,A,2015,0
6000,36,9.76,50000,8.28,687,8,19.9,0,15,1,0.113913787,0.45,6000,307.5672237,B,2015,0
10000,36,12.59,67000,13.24,672,10,35.2,0,15,1,0.176925083,0.45,10000,796.1628717,C,2015,0
2000,36,13.67,30000,36.44,662,3,26.6,0,9,0,0.287483604,0.45,2000,258.735244,C,2015,0
20000,36,6.49,58000,14.34,827,10,14.3,0,8,0,0.029097237,0.45,20000,261.8751353,A,2015,0
34925,36,12.59,69888,24.5,717,6,55.9,0,18,0,0.170604522,0.45,34925,2681.263313,C,2015,0
18000,60,20.99,80000,14.12,667,4,20.1,0,24,0,0.627840048,0.45,18000,5085.504391,E,2015,1
4800,36,18.49,50000,24.27,697,2,29.8,0,28,1,0.371362323,0.45,4800,802.1426172,E,2015,0
25000,36,6.24,160000,9.51,792,6,11.3,0,24,0,0.040552996,0.45,25000,456.2212007,A,2015,0
15000,60,13.67,58000,18.37,662,10,34.2,0,9,1,0.355400215,0.45,15000,2398.95145,C,2015,0
6000,36,9.17,55000,36.86,687,2,23.1,0,16,0,0.171022797,0.45,6000,461.7615518,B,2015,0
15000,60,11.99,60000,23.54,682,0,52.4,0,8,0,0.300196858,0.45,15000,2026.328792,C,2015,0
4500,36,8.38,20000,17.53,752,1,14.1,0,6,0,0.069682654,0.45,4500,141.1073749,B,2015,0
16200,36,11.22,35000,24.93,687,10,53.9,0,8,0,0.151974068,0.45,16200,1107.890959,B,2015,0
12475,60,13.67,55000,0.72,707,2,26.2,1,5,0,0.230293908,0.45,12475,1292.812423,C,2015,0
19200,36,17.86,80000,10.05,717,7,40,0,5,0,0.207260233,0.45,19200,1790.728412,D,2015,0
12000,36,6.24,100000,13.56,682,1,91.5,0,8,0,0.069065138,0.45,12000,372.951743,A,2015,0
31075,60,14.48,121600,21.88,697,10,79.6,1,19,0,0.336865515,0.45,31075,4710.643142,C,2015,0
12600,36,8.38,70000,15.18,712,10,19.9,0,32,0,0.10905172,0.45,12600,618.3232503,B,2015,1
15000,36,9.76,83000,30.89,677,10,68.6,0,17,0,0.155265296,0.45,15000,1048.040751,B,2015,0
21000,36,16.99,185000,21.54,672,1,73.5,2,15,0,0.293464301,0.45,21000,2773.237646,D,2015,0
15000,36,9.76,65000,23.09,707,1,26.6,1,18,0,0.13700622,0.45,15000,924.7919876,B,2015,0
15000,36,10.64,75000,14.96,672,5,68.4,0,11,0,0.137412379,0.45,15000,927.5335557,B,2015,0
10000,36,9.76,80000,20.92,667,10,74.3,1,14,0,0.135494237,0.45,10000,609.7240673,B,2015,0
7500,36,9.17,50000,4.72,662,4,39.6,0,6,1,0.107507432,0.45,7500,362.8375818,B,2015,0
32400,36,9.76,91000,16.96,667,10,67.4,0,11,0,0.133344682,0.45,32400,1944.165469,B,2015,1
10000,36,5.32,125000,4.08,787,10,16.4,0,13,0,0.02778024,0.45,10000,125.0110796,A,2015,0
12000,36,10.64,40000,10.89,667,0,48,0,5,1,0.138182626,0.45,12000,746.1861795,B,2015,0
4900,36,6.89,65000,13.28,682,0,40.7,2,10,0,0.08704827,0.45,4900,191.9414364,A,2015,0
8000,36,13.99,31000,12.54,667,9,52.4,0,14,0,0.205231971,0.45,8000,738.8350968,C,2015,1
9000,36,5.32,111000,15.4,767,6,16.3,0,20,0,0.044283155,0.45,9000,179.3467768,A,2015,0
15000,36,13.67,40000,39.2,677,10,46,0,18,0,0.281193444,0.45,15000,1898.055744,C,2015,0
2000,36,11.99,50000,23.33,672,1,51.5,0,8,0,0.182058089,0.45,2000,163.85228,C,2015,0
14000,36,6.99,51914,22.56,767,10,27.6,0,14,0,0.056779062,0.45,14000,357.7080884,A,2015,0
5000,36,9.76,16000,25.96,677,1,41.4,0,13,0,0.159686023,0.45,5000,359.2935515,B,2015,0
3000,36,14.48,50000,12.99,662,5,23,0,8,0,0.224535249,0.45,3000,303.1225856,C,2015,1
5000,36,18.49,30000,1,682,2,7.7,0,11,0,0.278619117,0.45,5000,626.893013,E,2015,0
15000,36,8.38,50000,24.94,737,8,40,0,10,0,0.082143883,0.45,15000,554.4712101,B,2015,1
35000,36,13.67,110000,6.26,692,8,10.3,0,8,0,0.165303869,0.45,35000,2603.535938,C,2015,0
5000,36,8.38,50000,8.45,687,9,11.9,1,13,0,0.096054261,0.45,5000,216.1220866,B,2015,0
5000,36,9.17,101000,11.93,692,10,42.7,1,9,0,0.091490825,0.45,5000,205.8543561,B,2015,0
15000,36,8.18,100000,16.25,677,0,65,0,5,0,0.09855531,0.45,15000,665.2483441,B,2015,0
10000,36,9.17,64000,22.3,712,10,19.8,2,22,0,0.119152495,0.45,10000,536.1862273,B,2015,0
8000,36,9.99,59000,32.07,667,10,43.8,0,20,0,0.186688805,0.45,8000,672.0796997,B,2015,0
12000,36,7.26,30000,20.84,687,9,43.8,0,10,0,0.094820989,0.45,12000,512.0333409,A,2015,0
28000,60,13.67,70000,13.65,692,7,59.9,0,20,0,0.316701022,0.45,28000,3990.432873,C,2015,0
11000,60,14.48,65000,5.34,677,5,62.5,8,11,0,0.304295618,0.45,11000,1506.263311,C,2015,0
12525,60,22.99,43000,27.07,682,10,74.5,0,9,0,0.625571384,0.45,12525,3525.876715,F,2015,1
10000,36,5.32,85000,20.26,752,10,32.4,0,22,0,0.052078542,0.45,10000,234.3534409,A,2015,0
4800,36,12.05,40000,10.05,692,3,40.7,0,9,0,0.137145306,0.45,4800,296.2338602,C,2015,0
6000,36,11.99,95000,20.37,662,10,43.8,0,10,0,0.17728289,0.45,6000,478.6638035,C,2015,0
14500,36,11.22,50750,29.39,712,2,52.3,0,12,0,0.151182612,0.45,14500,986.4665446,B,2015,0
17000,36,7.89,85000,12.13,727,1,62.6,0,8,0,0.065554052,0.45,17000,501.4884975,A,2015,0
28525,36,10.99,81000,34.18,702,10,63,0,13,0,0.160154338,0.45,28525,2055.78112,B,2015,0
28000,60,19.48,88000,22.83,672,5,76.2,0,12,0,0.540671063,0.45,28000,6812.455396,E,2015,1
15000,36,6.89,40000,15.05,757,5,25.3,0,15,0,0.057507022,0.45,15000,388.1724011,A,2015,0
13600,36,15.77,40000,13.92,777,4,17.1,0,18,0,0.147793258,0.45,13600,904.4947389,D,2015,1
1000,36,9.17,55000,8.34,672,5,25.3,0,7,0,0.107347807,0.45,1000,48.30651312,B,2015,1
22000,36,7.49,92000,13.94,707,10,33,0,24,0,0.089790204,0.45,22000,888.923024,A,2015,0
1800,36,16.55,112000,14.81,662,9,93.8,0,8,0,0.229936466,0.45,1800,186.2485378,D,2015,1
15075,36,7.89,65000,22.1,667,5,63.4,0,8,1,0.113863439,0.45,15075,772.4211028,A,2015,0
25000,36,5.32,196000,7.68,747,2,14.5,0,24,0,0.049095232,0.45,25000,552.3213603,A,2015,0
20000,36,11.22,78000,21.25,707,1,44.1,0,6,0,0.133197246,0.45,20000,1198.775215,B,2015,0
10000,36,7.89,65000,23.57,707,9,60,0,13,0,0.089481168,0.45,10000,402.6652574,A,2015,0
6000,36,9.17,181000,4.81,662,10,65.2,1,17,3,0.099505825,0.45,6000,268.6657282,B,2015,0
25000,60,18.99,84000,15.2,667,1,66.5,1,17,1,0.531448276,0.45,25000,5978.793103,E,2015,1
8400,36,9.76,20000,16.81,742,5,19.1,0,9,0,0.087484655,0.45,8400,330.6919942,B,2015,0
8000,36,6.89,52000,19.85,707,10,44.6,0,10,0,0.074506418,0.45,8000,268.2231064,A,2015,0
10000,36,12.88,60000,23.9,672,2,84,0,7,0,0.188393651,0.45,10000,847.7714274,C,2015,0
15000,36,7.89,60000,23,687,0,37.1,0,11,0,0.115577456,0.45,15000,780.1478252,A,2015,0
28000,36,11.22,125000,14.24,707,7,93.3,0,9,0,0.104848979,0.45,28000,1321.09713,B,2015,0
2275,36,16.55,32000,28.96,677,1,88.1,0,8,0,0.28303093,0.45,2275,289.7529151,D,2015,0
35000,60,23.99,80000,17.74,672,8,82.6,0,7,0,0.642573406,0.45,35000,10120.53115,F,2015,0
28000,36,5.32,122000,15.13,767,7,17.2,0,25,0,0.049054954,0.45,28000,618.0924198,A,2015,0
8400,36,13.67,67000,1.98,707,2,21.7,0,5,0,0.131943841,0.45,8400,498.7477191,C,2015,0
20000,60,12.59,45000,8.32,692,0,49.2,0,10,0,0.260236413,0.45,20000,2342.127718,C,2015,0
16525,36,17.86,55000,23.48,697,1,33.7,2,10,1,0.308770212,0.45,16525,2296.092493,D,2015,0
20000,36,7.89,200000,10.3,672,9,97,1,13,0,0.080541067,0.45,20000,724.8695994,A,2015,0
8400,36,10.64,36000,9.08,677,0,19.3,0,6,0,0.134469067,0.45,8400,508.2930736,B,2015,0
9000,36,9.17,51120,25.09,797,5,19,0,12,0,0.063575545,0.45,9000,257.4809569,B,2015,0
18000,60,19.99,67353,30.76,672,5,47.7,0,27,1,0.647162509,0.45,18000,5242.016325,E,2015,1
8950,36,10.64,50000,26.04,692,5,67.5,0,10,0,0.140050342,0.45,8950,564.0527541,B,2015,0
6000,36,8.38,84000,11.97,707,10,76.5,0,7,0,0.068361125,0.45,6000,184.5750384,B,2015,0
14000,36,9.99,72000,27.14,737,9,24.4,0,16,0,0.111040614,0.45,14000,699.5558694,B,2015,0
14000,36,7.26,111000,12.59,692,10,10.6,2,7,0,0.079556813,0.45,14000,501.2079248,A,2015,0
9000,36,9.17,40000,33.81,707,4,93.8,1,7,0,0.1116216,0.45,9000,452.0674803,B,2015,0
35000,36,11.22,235000,28.79,737,5,50.8,0,23,0,0.132206717,0.45,35000,2082.255791,B,2015,0
5500,36,7.89,50000,18.17,707,2,58.6,0,7,0,0.081324369,0.45,5500,201.2778124,A,2015,0
7000,36,13.67,42000,17.91,662,4,85,0,4,0,0.191654199,0.45,7000,603.7107266,C,2015,0
4800,36,16.55,39000,22.12,692,3,50.7,1,5,0,0.246354403,0.45,4800,532.1255115,D,2015,0
11150,36,9.99,80000,21.98,712,0,52.3,0,13,0,0.1175206,0.45,11150,589.6596121,B,2015,0
12000,36,16.99,70000,25.95,672,10,43.4,1,19,0,0.330249135,0.45,12000,1783.345332,D,2015,0
7175,36,12.59,50000,34.54,682,10,45.2,0,10,1,0.208404359,0.45,7175,672.8855746,C,2015,0
28000,36,5.32,140000,8.26,732,5,33,0,12,0,0.046951985,0.45,28000,591.5950078,A,2015,0
4000,36,9.76,47000,15.07,667,10,54.6,0,7,0,0.120112828,0.45,4000,216.2030902,B,2015,1
24000,36,6.24,150000,23.43,717,10,65.5,0,13,0,0.065831188,0.45,24000,710.9768327,A,2015,0
7000,36,11.49,51000,18.8,677,6,28.1,0,21,0,0.183973036,0.45,7000,579.5150639,B,2015,1
9000,36,9.99,31000,7.94,707,10,27.5,0,5,1,0.089330934,0.45,9000,361.7902824,B,2015,0
35000,60,13.67,82000,12.26,787,0,14,0,11,0,0.190660228,0.45,35000,3002.898591,C,2015,0
13250,60,23.99,42000,13.37,692,3,51.5,0,10,0,0.61548116,0.45,13250,3669.806415,F,2015,1
5000,36,5.32,89000,12.54,812,10,5.5,0,21,0,0.030308193,0.45,5000,68.19343388,A,2015,0
11775,60,17.57,48600,18.12,672,10,52.9,2,8,1,0.443030617,0.45,11775,2347.508483,D,2015,1
8000,36,9.17,140000,16.02,662,5,48.2,6,20,0,0.138812083,0.45,8000,499.7234988,B,2015,0
11200,36,10.64,35800,12.1,702,3,31,0,12,0,0.12173386,0.45,11200,613.5386525,B,2015,1
19200,36,9.8,115000,8.78,672,2,61.9,0,11,0,0.116778054,0.45,19200,1008.962387,B,2015,0
5000,36,16.55,65000,9.69,682,0,71.2,0,26,0,0.262098524,0.45,5000,589.7216796,D,2015,0
2500,36,15.41,20000,21.85,682,3,85.7,0,15,0,0.239905776,0.45,2500,269.8939975,D,2015,0
10000,36,5.32,60000,10.48,767,3,13,0,7,0,0.037624641,0.45,10000,169.3108858,A,2015,0
18000,36,13.67,50000,33.17,662,5,76.3,2,12,0,0.264368595,0.45,18000,2141.385616,C,2015,1
9750,36,21.99,46000,5.48,672,7,86.8,0,5,0,0.340599349,0.45,9750,1494.379644,F,2015,0
7000,36,10.64,85000,12.63,757,4,25.6,0,10,0,0.078135666,0.45,7000,246.1273466,B,2015,0
7000,36,13.18,103000,24.47,687,3,50.7,0,12,1,0.192442207,0.45,7000,606.1929528,C,2015,0
24000,36,7.89,96000,12.41,687,2,70.1,0,7,0,0.08582571,0.45,24000,926.9176698,A,2015,0
16000,36,11.99,97000,24.35,692,10,67.5,0,17,0,0.162896033,0.45,16000,1172.851439,C,2015,1
8000,36,15.41,35000,20.75,677,4,39.6,0,8,0,0.248832052,0.45,8000,895.7953885,D,2015,0
9225,36,11.99,30408,22.49,662,5,78,0,13,0,0.191540606,0.45,9225,795.1329389,C,2015,0
10000,36,11.49,28000,14.14,697,10,45.2,0,8,0,0.12540024,0.45,10000,564.3010812,B,2015,0
25000,36,9.17,95000,4.98,742,2,9.8,0,8,0,0.070237748,0.45,25000,790.1746609,B,2015,0
15000,60,8.38,95000,10.56,712,5,35.2,1,8,0,0.141901819,0.45,15000,957.8372798,B,2015,0
1925,36,26.77,32000,25.77,697,10,93.1,0,4,0,0.51053554,0.45,1925,442.2514112,G,2015,0
35000,60,20.99,76000,9.73,722,10,22.8,1,9,0,0.458819303,0.45,35000,7226.404024,E,2015,0
6000,36,11.99,71000,26.67,677,10,78,3,10,0,0.167472705,0.45,6000,452.1763024,C,2015,0
5000,36,11.49,57000,26.38,712,10,43,0,22,0,0.153699245,0.45,5000,345.8233006,B,2015,0
15000,36,11.22,100000,17.1,662,5,101.6,0,3,0,0.135638654,0.45,15000,915.5609147,B,2015,0
35000,36,11.99,115000,18.75,692,8,75.8,0,11,0,0.147237788,0.45,35000,2318.995161,C,2015,1
6000,36,11.22,74000,23.06,712,2,45.5,1,9,0,0.13004533,0.45,6000,351.1223909,B,2015,1
6000,36,8.49,46000,13.67,677,2,63.4,3,5,1,0.098300816,0.45,6000,265.4122032,B,2015,0
18000,36,11.99,92000,7.12,692,0,49.3,0,14,0,0.139431964,0.45,18000,1129.398911,C,2015,0
15000,36,10.64,55000,30.92,697,10,59.5,0,14,0,0.150914209,0.45,15000,1018.670913,B,2015,0
12000,36,9.17,65000,23.21,692,0,46,2,19,0,0.137734374,0.45,12000,743.7656206,B,2015,0
25000,36,13.67,85000,10.62,677,3,74.2,0,6,1,0.169674082,0.45,25000,1908.833421,C,2015,0
8000,36,15.41,35000,24.93,697,3,57.8,0,11,1,0.233466703,0.45,8000,840.4801317,D,2015,0
25000,36,5.32,165000,14.98,742,10,33,0,12,0,0.04524387,0.45,25000,508.9935389,A,2015,0
2000,36,11.99,65000,24.37,692,1,49.6,0,11,0,0.166778038,0.45,2000,150.1002345,C,2015,0
5000,36,13.67,60000,16.8,677,10,55.8,0,10,0,0.182184037,0.45,5000,409.9140835,C,2015,0
14000,36,10.78,55000,14.2,697,3,99.5,0,3,0,0.101902707,0.45,14000,641.9870513,B,2015,0
30000,36,7.26,92000,18.63,787,10,35.6,0,11,0,0.046132961,0.45,30000,622.7949752,A,2015,0
28000,36,7.91,117000,17.82,712,2,79.4,0,24,0,0.093243545,0.45,28000,1174.868667,A,2015,0
35000,36,10.64,130000,29.85,702,10,69.2,0,11,0,0.137970193,0.45,35000,2173.03054,B,2015,0
3000,36,13.99,70000,9.48,707,10,50.9,0,7,0,0.134789864,0.45,3000,181.9663166,C,2015,0
16800,36,13.99,97000,16.78,672,3,51,2,14,1,0.218525151,0.45,16800,1652.050142,C,2015,0
15000,36,10.64,120000,9,677,10,65,0,11,0,0.113968861,0.45,15000,769.2898106,B,2015,0
12675,60,22.45,27600,26.7,697,0,52.3,0,6,0,0.609393664,0.45,12675,3475.829113,F,2015,1
5000,36,6.24,54100,25.65,687,10,53.2,2,12,0,0.086870826,0.45,5000,195.4593576,A,2015,0
35000,60,10.99,135000,18.4,697,10,37.1,0,19,0,0.253162508,0.45,35000,3987.309494,B,2015,0
14000,36,11.99,100000,23.46,677,10,65.9,3,17,0,0.177609578,0.45,14000,1118.94034,C,2015,0
10000,36,7.89,56000,29.49,692,8,49.6,0,25,0,0.129308915,0.45,10000,581.8901196,A,2015,0
25000,36,11.22,90000,28.1,687,10,68.5,0,15,1,0.164528848,0.45,25000,1850.949537,B,2015,0
9000,36,6.89,40000,14.85,712,6,19.7,0,19,0,0.081910335,0.45,9000,331.7368561,A,2015,0
24000,36,5.32,250000,18.43,717,10,28.1,1,30,0,0.067768594,0.45,24000,731.9008202,A,2015,0
35000,60,16.99,109100,18.25,672,3,51.9,0,19,0,0.484649756,0.45,35000,7633.233657,D,2015,0
15000,36,7.26,55000,27.41,712,10,59.8,0,10,0,0.083492187,0.45,15000,563.5722627,A,2015,0
9000,36,6.49,60000,17.52,697,7,52.2,0,7,1,0.071294716,0.45,9000,288.7436017,A,2015,0
18000,60,9.17,100000,8.81,787,10,16.4,0,26,0,0.111403877,0.45,18000,902.3714008,B,2015,0
24000,36,9.76,58800,7.92,692,1,64.6,0,7,0,0.100972311,0.45,24000,1090.500961,B,2015,0
10000,36,16.55,58000,14.81,662,2,83,1,11,0,0.268185896,0.45,10000,1206.836531,D,2015,0
12000,36,8.18,90000,15.45,677,2,59.1,1,16,0,0.109862524,0.45,12000,593.2576282,B,2015,0
30000,36,11.99,95500,10.56,742,4,63.1,0,11,0,0.098046667,0.45,30000,1323.630011,C,2015,0
8000,36,9.8,46000,28.96,712,10,80.6,0,8,0,0.10570886,0.45,8000,380.5518964,B,2015,0
24175,36,18.99,103000,28.61,677,10,65,0,21,1,0.388210839,0.45,24175,4223.248668,E,2015,1
12000,36,8.38,40000,18.17,672,1,84.3,0,3,0,0.102988206,0.45,12000,556.1363122,B,2015,0
30575,36,8.38,180000,17.55,732,2,23.7,1,23,0,0.092811324,0.45,30575,1276.967804,B,2015,0
18000,36,9.76,144000,5.19,707,5,34,1,9,0,0.085649188,0.45,18000,693.7584247,B,2015,0
15000,36,6.89,64000,13.22,682,10,28.4,2,11,0,0.086004998,0.45,15000,580.5337373,A,2015,0
11650,36,16.99,44000,12.6,682,2,54.1,0,12,0,0.261227188,0.45,11650,1369.483534,D,2015,0
5200,36,10.64,38000,24.23,692,8,97.6,0,8,1,0.121104834,0.45,5200,283.3853117,B,2015,0
30000,36,15.41,70000,23.78,682,8,77.5,1,10,0,0.241441035,0.45,30000,3259.453979,D,2015,0
15200,36,13.67,104000,17.66,677,4,81,0,7,1,0.177856208,0.45,15200,1216.536462,C,2015,0
10475,60,25.99,35000,17.15,677,0,48.7,0,11,0,0.722234572,0.45,10475,3404.433212,F,2015,0
10000,36,6.99,47000,19.08,702,10,18,0,8,1,0.081035792,0.45,10000,364.6610649,A,2015,1
7425,36,24.99,60000,30.48,707,10,22.8,0,20,0,0.548391142,0.45,7425,1832.311902,F,2015,0
20000,36,12.59,83000,22.48,667,6,75.5,1,13,0,0.197463564,0.45,20000,1777.172077,C,2015,1
4350,36,17.86,13000,34.07,697,2,75.1,0,8,0,0.314217498,0.45,4350,615.0807533,D,2015,0
10000,36,7.26,48000,12.41,687,8,21.7,1,10,0,0.08678588,0.45,10000,390.5364593,A,2015,0
2000,36,7.26,58386,12.31,782,10,14.7,0,8,0,0.040731524,0.45,2000,36.65837202,A,2015,0
